MAR,Marriott International,137.71,$50.21B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar
MBII,"Marrone Bio Innovations, Inc.",1.2538,$39.31M,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii
MRTN,"Marten Transport, Ltd.",21.45,$1.17B,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,14.7,$565.17M,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,23.15,$11.46B,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,88.47,$4.57B,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi
MTCH,"Match Group, Inc.",32.24,$8.83B,2015,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/mtch
MTLS,Materialise NV,12.79,$605.29M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtls
MPAC,Matlin & Partners Acquisition Corporation,9.7501,$396.1M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpac
MPACU,Matlin & Partners Acquisition Corporation,10.18,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpacu
MPACW,Matlin & Partners Acquisition Corporation,0.45,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpacw
MTRX,Matrix Service Company,18.05,$482.81M,1990,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx
MAT,"Mattel, Inc.",15.82,$5.44B,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,2.625,$85.92M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,52.8,$1.7B,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw
MXIM,"Maxim Integrated Products, Inc.",53.82,$15.15B,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim
MXWL,"Maxwell Technologies, Inc.",5.75,$213.19M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
MZOR,Mazor Robotics Ltd.,58.91,$1.53B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,45.61,$3.83B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi
MBFIO,MB Financial Inc.,26.14,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfio
MBFIP,MB Financial Inc.,25.4493,$101.8M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfip
MCFT,"MCBC Holdings, Inc.",21.15,$395.05M,2015,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mcft
MGRC,McGrath RentCorp,48.1,$1.16B,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,9.65,$481.87M,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca
MFIN,Medallion Financial Corp.,3.87,$93.94M,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfin
MFINL,Medallion Financial Corp.,25.5,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfinl
MTBC,"Medical Transcription Billing, Corp.",3.16,$36.44M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbc
MTBCP,"Medical Transcription Billing, Corp.",25.41,$23.61M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbcp
MNOV,"MediciNova, Inc.",7.33,$264.62M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov
MDSO,"Medidata Solutions, Inc.",65.17,$3.81B,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso
MDGS,Medigus Ltd.,1.5499,$5.94M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdgs
MDWD,MediWound Ltd.,4.7,$127.12M,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mdwd
MEDP,"Medpace Holdings, Inc.",37.55,$1.33B,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/medp
MEIP,"MEI Pharma, Inc.",2.175,$80.51M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip
MLCO,Melco Resorts & Entertainment Limited,27.7,$13.63B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mlco
MLNT,"Melinta Therapeutics, Inc.",17.15,$377.28M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mlnt
MLNX,"Mellanox Technologies, Ltd.",65.85,$3.35B,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx
MELR,"Melrose Bancorp, Inc.",19.1,$49.67M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/melr
MTSL,MER Telemanagement Solutions Ltd.,2.18,$6.36M,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mtsl
MELI,"MercadoLibre, Inc.",337.65,$14.91B,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli
MBWM,Mercantile Bank Corporation,35.42,$584.14M,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mbwm
MERC,Mercer International Inc.,14.15,$919.99M,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/merc
MBIN,Merchants Bancorp,19.76,$566.82M,2017,Finance,Major Banks,http://www.nasdaq.com/symbol/mbin
MRCY,Mercury Systems Inc,51.19,$2.47B,1998,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy
EBSB,"Meridian Bancorp, Inc.",20.85,$1.13B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebsb
MRBK,Meridian Bank,19.46,$124.39M,2017,n/a,n/a,http://www.nasdaq.com/symbol/mrbk
VIVO,Meridian Bioscience Inc.,14.7,$621.92M,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vivo
MRDN,"Meridian Waste Solutions, Inc",1.23,$17M,n/a,Basic Industries,Miscellaneous,http://www.nasdaq.com/symbol/mrdn
MRDNW,"Meridian Waste Solutions, Inc",0.1265,n/a,n/a,Basic Industries,Miscellaneous,http://www.nasdaq.com/symbol/mrdnw
MMSI,"Merit Medical Systems, Inc.",44.75,$2.25B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi
MACK,"Merrimack Pharmaceuticals, Inc.",10.43,$139.06M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack
MRSN,"Mersana Therapeutics, Inc.",16,$364.05M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrsn
MRUS,Merus N.V.,18.08,$350.93M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrus
MLAB,"Mesa Laboratories, Inc.",133.9,$506.11M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab
MESO,Mesoblast Limited,5.64,$530.66M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/meso
CASH,"Meta Financial Group, Inc.",91.25,$882.06M,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash
MEOH,Methanex Corporation,61.3,$5.14B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh
MGEE,MGE Energy Inc.,59.9,$2.08B,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee
MGPI,"MGP Ingredients, Inc.",77.14,$1.29B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mgpi
MBOT,Microbot Medical Inc. ,1.05,$40.54M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mbot
MCHP,Microchip Technology Incorporated,92.51,$21.64B,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp
MU,"Micron Technology, Inc.",42.97,$49.69B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mu
MICT,"Micronet Enertec Technologies, Inc.",1.2,$10.36M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mict
MICTW,"Micronet Enertec Technologies, Inc.",0.13,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mictw
MSCC,Microsemi Corporation,56.87,$6.68B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mscc
MSFT,Microsoft Corporation,88.22,$680.58B,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/msft
MSTR,MicroStrategy Incorporated,136.25,$1.56B,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mstr
MVIS,"Microvision, Inc.",1.55,$121.82M,1996,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mvis
MPB,Mid Penn Bancorp,34,$144.19M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mpb
MTP,Midatech Pharma PLC,1.3,$39.7M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtp
MCEP,"Mid-Con Energy Partners, LP",1.96,$58.98M,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mcep
MBCN,Middlefield Banc Corp.,48.25,$155.11M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbcn
MSEX,Middlesex Water Company,38.77,$633.74M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/msex
MSBI,"Midland States Bancorp, Inc.",32.87,$632.88M,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/msbi
MOFG,"MidWestOne Financial Group, Inc.",33.42,$408.36M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mofg
MIME,Mimecast Limited,32.77,$1.88B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mime
MDXG,"MiMedx Group, Inc",15.15,$1.68B,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdxg
MNDO,MIND C.T.I. Ltd.,2.69,$51.89M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/mndo
MB,"MINDBODY, Inc.",32.35,$1.51B,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/mb
NERV,"Minerva Neurosciences, Inc",5.35,$207.05M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nerv
MGEN,"Miragen Therapeutics, Inc.",8.38,$186.95M,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/mgen
MRTX,"Mirati Therapeutics, Inc.",19.05,$481.99M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrtx
MSON,"MISONIX, Inc.",9.7,$90.85M,1992,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/mson
MIND,"Mitcham Industries, Inc.",3.72,$44.97M,1994,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mind
MINDP,"Mitcham Industries, Inc.",23.16,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mindp
MITK,"Mitek Systems, Inc.",9.05,$314.71M,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/mitk
MITL,Mitel Networks Corporation,8.36,$1B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/mitl
MKSI,"MKS Instruments, Inc.",97.9,$5.32B,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mksi
MMAC,"MMA Capital Management, LLC",27.95,$162.52M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mmac
MINI,"Mobile Mini, Inc.",36.1,$1.6B,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mini
MOBL,"MobileIron, Inc.",3.95,$379.42M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobl
MMDM,Modern Media Acquisition Corp.,9.79,$253.32M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mmdm
MMDMR,Modern Media Acquisition Corp.,0.4,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mmdmr
MMDMU,Modern Media Acquisition Corp.,10.4,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mmdmu
MMDMW,Modern Media Acquisition Corp.,0.48,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mmdmw
MLNK,"ModusLink Global Solutions, Inc",2.24,$124.45M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mlnk
MTEM,"Molecular Templates, Inc.",11.95,$321.4M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtem
MBRX,"Moleculin Biotech, Inc.",1.76,$37.2M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mbrx
MNTA,"Momenta Pharmaceuticals, Inc.",14.15,$1.08B,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mnta
MOMO,Momo Inc.,27.2,$5.4B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/momo
MCRI,"Monarch Casino & Resort, Inc.",44.61,$789.62M,1993,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mcri
MDLZ,"Mondelez International, Inc.",42.99,$64.24B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mdlz
MGI,"Moneygram International, Inc.",12.05,$653.49M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mgi
MDB,"MongoDB, Inc.",28.79,$1.46B,2017,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdb
MPWR,"Monolithic Power Systems, Inc.",121.35,$5.04B,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/mpwr
TYPE,Monotype Imaging Holdings Inc.,24.4,$1.02B,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/type
MNRO,"Monro, Inc. ",59.5,$1.95B,1991,Consumer Services,Automotive Aftermarket,http://www.nasdaq.com/symbol/mnro
MRCC,Monroe Capital Corporation,14.12,$285.79M,2012,n/a,n/a,http://www.nasdaq.com/symbol/mrcc
MNST,Monster Beverage Corporation,65.48,$36.93B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mnst
MSDI,"Monster Digital, Inc.",0.52,$7.47M,2016,Technology,Electronic Components,http://www.nasdaq.com/symbol/msdi
MSDIW,"Monster Digital, Inc.",0.0635,n/a,2016,Technology,Electronic Components,http://www.nasdaq.com/symbol/msdiw
MORN,"Morningstar, Inc.",96.4,$4.1B,2005,Finance,Investment Managers,http://www.nasdaq.com/symbol/morn
MOSY,"MoSys, Inc.",1.44,$11.62M,2001,Technology,Semiconductors,http://www.nasdaq.com/symbol/mosy
MTFB,Motif Bio plc,11.3186,$148.77M,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtfb
MTFBW,Motif Bio plc,4.5,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtfbw
MPAA,"Motorcar Parts of America, Inc.",28.05,$534.9M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpaa
MPVD,Mountain Province Diamonds Inc.,2.75,$440.67M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mpvd
MOXC,"Moxian, Inc.",3.32,$222.46M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/moxc
MSBF,MSB Financial Corp.,17.65,$101.82M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/msbf
MTGE,MTGE Investment Corp.,18.25,$835.81M,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge
MTGEP,MTGE Investment Corp.,25.7001,$51.4M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtgep
MTSC,MTS Systems Corporation,53.35,$949.32M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsc
LABL,Multi-Color Corporation,76.85,$1.57B,1987,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/labl
MBIO,"Mustang Bio, Inc.",11.71,$307.18M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mbio
MFSF,MutualFirst Financial Inc.,37.45,$276.73M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfsf
MVBF,MVB Financial Corp.,19.89,$207.74M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mvbf
MYSZ,"My Size, Inc.",1.72,$38.25M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mysz
MYL,Mylan N.V.,44.29,$23.76B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myl
MYND,"MYnd Analytics, Inc.",3.22,$14.04M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mynd
MYNDW,"MYnd Analytics, Inc.",0.5324,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/myndw
MYOK,"MyoKardia, Inc.",47.55,$1.7B,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myok
MYOS,MYOS RENS Technology Inc.,1.4501,$9.2M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myos
MYRG,"MYR Group, Inc.",34.51,$568.1M,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/myrg
MYGN,"Myriad Genetics, Inc.",34.66,$2.4B,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/mygn
NBRV,Nabriva Therapeutics plc,6.23,$228.59M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nbrv
NAKD,Naked Brand Group Inc.,1.5324,$15.85M,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/nakd
NNDM,Nano Dimension Ltd.,3.31,$41.03M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/nndm
NANO,Nanometrics Incorporated,25.67,$657.01M,1984,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nano
NSTG,"NanoString Technologies, Inc.",8.09,$205.35M,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nstg
NAOV,"NanoVibronix, Inc.",4.67,$17.63M,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/naov
NH,"NantHealth, Inc.",3.9,$422.49M,2016,Technology,EDP Services,http://www.nasdaq.com/symbol/nh
NK,"NantKwest, Inc.",4.57,$363.11M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nk
NSSC,"NAPCO Security Technologies, Inc.",8.9,$167.75M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nssc
NDAQ,"Nasdaq, Inc.",80.17,$13.33B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NTRA,"Natera, Inc.",9.77,$525.32M,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/ntra
NATH,"Nathan&#39;s Famous, Inc.",74.25,$310.7M,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nath
NAUH,"National American University Holdings, Inc.",1.34,$32.58M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nauh
NKSH,"National Bankshares, Inc.",44.85,$312.07M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nksh
FIZZ,National Beverage Corp.,103.48,$4.82B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/fizz
NCMI,"National CineMedia, Inc.",6.15,$482.78M,2007,Consumer Services,Advertising,http://www.nasdaq.com/symbol/ncmi
NCOM,National Commerce Corporation,41.2,$707.72M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/ncom
NESR,National Energy Services Reunited Corp.,9.945,$284.95M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/nesr
NESRW,National Energy Services Reunited Corp.,0.82,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/nesrw
NGHC,National General Holdings Corp,19.47,$2.08B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghc
NGHCN,National General Holdings Corp,25.19,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghcn
NGHCO,National General Holdings Corp,25.5297,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghco
NGHCP,National General Holdings Corp,25.459,$56.01M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghcp
NGHCZ,National General Holdings Corp,25.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/nghcz
NHLD,National Holdings Corporation,3.21,$39.93M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nhld
NHLDW,National Holdings Corporation,0.9493,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nhldw
NATI,National Instruments Corporation,43.79,$5.73B,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nati
NRCIA,National Research Corporation,36.65,$897.3M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nrcia
NRCIB,National Research Corporation,55.95,$1.37B,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/nrcib
NSEC,"National Security Group, Inc.",16.87,$42.55M,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/nsec
EYE,"National Vision Holdings, Inc.",37.96,$2.83B,2017,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/eye
NWLI,"National Western Life Group, Inc.",336.25,$1.22B,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/nwli
NAII,"Natural Alternatives International, Inc.",10.3,$76.52M,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/naii
NHTC,Natural Health Trends Corp.,14.91,$169.11M,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/nhtc
NATR,"Nature&#39;s Sunshine Products, Inc.",11.6,$219.26M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/natr
BABY,Natus Medical Incorporated,29,$903.47M,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/baby
ISM,Navient Corporation,25.0301,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ism
JSM,Navient Corporation,23.41,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm
NAVI,Navient Corporation,13.52,$3.56B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/navi
NBTB,NBT Bancorp Inc.,37.47,$1.63B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbtb
NCSM,"NCS Multistage Holdings, Inc.",18.11,$795.24M,2017,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ncsm
NEBUU,Nebula Acquisition Corporation,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nebuu
NKTR,Nektar Therapeutics,68.03,$10.71B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nktr
NEOG,Neogen Corporation,59.42,$3.06B,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/neog
NEO,"NeoGenomics, Inc.",8.45,$679.46M,n/a,Health Care,Precision Instruments,http://www.nasdaq.com/symbol/neo
NEON,Neonode Inc.,0.8001,$46.88M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/neon
NEOS,"Neos Therapeutics, Inc.",10.25,$297.22M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/neos
NEOT,"Neothetics, Inc.",1.96,$27.15M,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/neot
NVCN,Neovasc Inc.,0.5384,$54.4M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvcn
NEPT,Neptune Technologies & Bioresources Inc,2.78,$218.6M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nept
UEPS,"Net 1 UEPS Technologies, Inc.",12.17,$692.81M,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ueps
NETE,"Net Element, Inc.",11.26,$37.79M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/nete
NTAP,"NetApp, Inc.",59.67,$15.92B,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/ntap
NTES,"NetEase, Inc.",339.05,$44.5B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ntes
NFLX,"Netflix, Inc.",209.31,$90.57B,2002,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/nflx
NTGR,"NETGEAR, Inc.",60.45,$1.9B,2003,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntgr
NLST,"Netlist, Inc.",0.3525,$24.82M,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/nlst
NTCT,"NetScout Systems, Inc.",30.4,$2.65B,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/ntct
NTWK,NetSol Technologies Inc.,5.1,$57.8M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntwk
CUR,"Neuralstem, Inc.",1.82,$27.57M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cur
NBIX,"Neurocrine Biosciences, Inc.",79.54,$7.04B,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nbix
NURO,"NeuroMetrix, Inc.",1.791,$4.2M,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuro
NUROW,"NeuroMetrix, Inc.",0.039,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nurow
NTRP,"Neurotrope, Inc.",7,$55.27M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ntrp
NBEV,New Age Beverages Corporation,2.22,$76.85M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/nbev
NYMT,"New York Mortgage Trust, Inc.",6.12,$684.55M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nymt
NYMTN,"New York Mortgage Trust, Inc.",24.61,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nymtn
NYMTO,"New York Mortgage Trust, Inc.",24.57,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nymto
NYMTP,"New York Mortgage Trust, Inc.",24.98,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nymtp
NEWA,"Newater Technology, Inc.",11.66,$123.58M,2017,Basic Industries,Miscellaneous,http://www.nasdaq.com/symbol/newa
NLNK,NewLink Genetics Corporation,8.5,$315.16M,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nlnk
NMRK,"Newmark Group, Inc.",15.47,$2.34B,2017,Finance,Real Estate,http://www.nasdaq.com/symbol/nmrk
